Date,Location,Route Name,Grade,# RP Tries,Type,Wall angle,Hold Types,Length,Laps,Crux location,Continuity,Other Notes
2019.07.12,North inside,Black,V4,1,B,90-110,Rails and crimps,12,1,End,End,"Bump hold was only tricky part, a redo"
2019.07.08,W outside,Tan,V4,60%,B,90,Rails and crimps,12,1,Middle,Continuous,"Middle and end tough, can finish this one though"
2019.07.08,North inside,Black,V4x,5,B,90-110,Rails and crimps,12,1,End,End,"Took a while to bag end, use bump hold with right hand instead of going for top"
2019.07.08,SE Arete,Tan,V3x,1,B,90,Huecos and crimps,12,1,Beginning,Continuous,Easy
2019.07.08,SE Arete,Red,V3x,1,B,85,Slopers,12,1,End,End,"Pretty easy, little weird on the finish"
2019.07.08,East slab,Black,V3x,1,B,85,Rails,12,1,None,None,Pretty easy
2019.07.08,East slab,Green,V5,80%,B,85,Slopers and crimps,12,1,End,End,"Running start, need to trust feet at end and go for crimp, should get this one"
2019.07.08,East slab,Blue,V3x,1,B,85,Slopers and rails,12,1,End,Continuous,A little weird ending
2019.07.08,East slab,Tan,V2x,1,B,85,Jugs and crimps,12,1,None,None,
2019.07.08,East slab,Red,V0x,1,B,85,Jugs,12,1,None,None,
2019.07.08,East slab,Black,V3x,1,B,85,Crimps,12,1,Middle,Continuous,This one was a little weird but flashed
2019.07.08,NE Arete,Green,V1x,1,B,85,Jugs,12,1,None,None,Do not remember this one
2019.07.08,NE Arete,Tan,V4x,3,B,85,Slopers and rails,12,1,End,End,"A little tricky, used arete with right hand"
2019.07.08,North wall,Red,V3x,1,B,90,Jugs and crimps,12,1,None,Continuous,
2019.07.08,North wall,Yellow,V2x,1,B,90,Jugs and Slopers,12,1,End,Continuous,Sloper end
2019.07.08,North wall,Red,V3x,1,B,90,Jugs,12,1,None,Continuous,
2019.07.03,Central Rock NE Arete,White,V2x,1,B,90-120,Jugs,14,1,Middle,Continuous,Very pumpy
2019.07.03,Central Rock E Overhang Arete,Yellow,V1x,1,B,100,Jugs,14,1,None,Continuous,
2019.07.03,Central Rock SW Part of Wall,Yellow,V3,40%,B,90,Slopers and crimps,12,1,Early,Continuous,
2019.07.03,Central Rock S Overhang,Green,V5?,40%,B,100,Slopers,14,1,Early,Continuous,Lots of dynamic movement catching on slopers. Volumes too
2019.07.03,Central Rock S Overhang,Black,V3x,1,B,115,Jugs,14,1,None,Continuous,Pumpy but pretty easy
2019.07.03,Central Rock SW Part of Wall,Pink,V1x,1,B,85,Jugs,12,1,None,None,
2019.07.03,Central Rock SW Arete,Blue,V3,50%,B,85,Slopers,12,1,Early,Continuous,
2019.07.03,Central Rock SW Arete,Purple,V2x,1,B,85,Slopers,12,1,None,None,
2019.06.12,NE downstairs,Tan,5.6x,1,TR,85,Jugs,45,1,None,None,Up and down for warmup
2019.06.12,NE downstairs,Orange,5.8x,1,TR,85,Slopers and crimps,45,1,None,None,Easy and fun
2019.06.12,E downstairs,Green,5.12a,35%,TR,95,Slopers and crimps,45,1,?,?,"Really good, physical route, dihedral, could get half way through, do not know about rest"
2019.06.12,N downstairs,Blue,5.10a,95%,TR,80,Slopers and crimps,45,1,End,Continuous,"Pretty continuous, absolutely gassed at end, could have easily of finished fresh"
2019.06.12,N downstairs,Green,5.9x,1,TR,80,Slopers and crimps,45,1,Upper 1/3,Continuous,"Couple of tricky spots for 5.9, gassed. Need a redo"
2019.06.03,SE Arch,Blue,V4,15%,B,105,Huecos,12,1,Early,Continuous,"Early and middle cru, reachy"
2019.06.03,SE Arch,Green,V3x,1,B,105,Huecos and jugs,12,1,None,Continuous,
2019.06.03,SE Arch,Red,V2x,1,B,105,Jugs,10,1,None,Continuous,
2019.06.03,SE Arch,Tan,V1x,1,B,105,Jugs,12,1,None,Continuous,
2019.06.03,N Slab,Green,V3x,1,B,90,Rails and pinchers,12,1,None,Continuous,
2019.06.03,N Slab,Blue,V2x,1,B,90,Pinches  ,12,1,None,Continuous,
2019.06.03,N Slab,Tan,V4,1,B,90,"Slopers, rails and jugs",12,1,Beginning,Early,Beginning move was tricky and dynamic ... flashed
2019.06.03,N Slab,Black,V0,1,B,90,Jugs,12,1,None,Continuous,Dyno practice
2019.06.03,NE Arete,Yellow,V4,80%,B,90,Crimps,12,1,End,Continuous,"Difficult end, but doable"
2019.06.03,E Slab,Black,V0x,1,B,90,Huecos and jugs,12,1,None,Continuous,
2019.06.03,E Slab,Tan,V2,1,B,80,"Pinches, slopers and crimps",12,1,None,Continuous,
2019.06.03,E Slab,Red,V1x,1,B,85,Pinchers,12,1,None,Continuous,
2019.06.03,E Slab,Yellow,V5,20%,B,85,Crimps,12,1,?,,
2019.06.03,E Slab,Tan,V3x,5,B,85,Slopers and crimps,12,1,End,End,Was tired and had trouble at the end
2019.06.03,E Slab,Orange,V2x,1,B,85,Slopers,12,1,None,None,
2019.05.30,E Slab,Tan,V2x,1,B,80,"Pinches, slopers and crimps",12,1,None,None,
2019.05.30,E Slab,Tan,V3x,1,B,80,Slopers and crimps,12,1,Middle,Continuous,"Weird, bad form ... had to match feet mid way through, precarious"
2019.05.30,E Slab,Red,V4x,7,B,80,Slopers,12,1,End,End,"Almost flashed, repeatedly pulles off on final move, grabbed top with right hand"
2019.05.30,N Slab,Yellow,V3x,1,B,90,Slopers and incur crimps,12,1,Middle,Continuous,"Weird, not great form"
2019.05.30,N Slab,Tan,V4x,1,B,90,"Slopers, rails and jugs",12,1,Beginning,Early,Beginning move was tricky and dynamic ... flashed
2019.05.30,N Slab,Black,V1x,1,B,90,Jugs,12,1,None,,
2019.05.03,N Downstairs,Pink,5.5x,1,TR,80,Jugs,35,1,None,Continous,"Did this twice, tried with no hands, did with one hand"
2019.05.03,N Downstairs,Green,5.8x,1,TR,90-100,Jugs,45,1,End,End,Little gassed
2019.05.03,N Downstairs,Black,5.8,1,TR,80,"Huecos, slopers and rails",45,1,Middle,Continous,"Went up and down this a few times, great feeling route, worked on feet"
2019.05.03,N Downstairs,Yellow,5.10,15%,TR,90-100,Crimps and slopera,45,1,Middle?,?,Worked first part of this at end of day
2019.05.03,N Downstairs,Yellow,5.10,15%,TR,80,Slopers and rails,45,1,Middle?,?,"Furthest East, end of day"
2019.05.03,N Downstairs,Tan,5.6x,1,TR,80,Jugs,45,1,None,None,
2019.05.03,E flake Downstairs,Purple,5.7x,1,TR,95,Slopers and Jugs,45,1,End,Continous,Pumped
2019.05.03,E Downstairs,Yellow,5.8x,1,TR,95,Jugs and Slopers,45,1,?,?,Dont remember
2019.05.03,NE Dihedral Downstairs,Red,5.11a,5,TR,95,Chips and slopers,45,1,Middle,Middle,"Sequence of 4 moves in middle is hardest, worked them out though not together"
2019.05.03,E Downstairs,Green,5.6x,1,TR,95,Jugs,45,1,None,None,
2019.04.30,N Downstairs,Orange,5.11b,30%,TR,80,"Slopers, volumes, rails",45,1,early-middle,Early-middle,"Worked on this 5 times or so, easy early moves, getting to middle is hard"
2019.04.30,NE Downstairs Dihedral,Red,5.11a,65%,TR,90,Chips and slopers,45,1,Middle,Continuous,"Think I worked this out, middle is cruxy, super fun, 3 attempts"
2019.04.30,N Downstairs,Black,5.8x,1,TR,80,"Huecos, slopers and rails",45,1,Middle,Continuous,"Pretty easy, good rests"
2019.04.30,Kid Walls,Orange,5.6,1,TR,90,Jugs,25,1,None,None,Do not remember much about this climb
2019.04.30,Kid Walls,Green,5.9,1,TR,90,"Jugs, crimps and pinches",25,1,None,None,Do not remember much about this climb
2019.04.30,Kid Walls,Blue,5.5x,1,TR,90,Jugs,25,1,None,None,
2019.04.30,Kid Walls,Blue,5.5x,1,TR,90,Jugs,25,1,None,None,
2019.04.30,Kid Walls,Orange,5.4x,1,TR,90,Jugs,10,1,None,None,
2019.04.30,Kid Walls,Purple,5.10c,95%,TR,90,Crimps and pinches,25,1,End,Continuous,"Tricky start, last 4-5 moves hard, got to second to last hold twice then pumped out"
2019.04.30,Kid Walls,Pink,5.9x,3,TR,90,"Slopers, jugs and pinches",25,1,Middle,Continuous,"Finished this even after several other climbs, middle crux, lots of rails"
2019.04.26,Kid Walls,Blue,5.7x,1,TR,90,Pinchers and crimps,25,1,?,Continuous,Pumped on this one
2019.04.26,Kid Walls,Purple,5.10ax,1,TR,90,Pinchers and crimps,25,1,?,Continuous,5.10a - Do not remember much about this climb
2019.04.26,Kid Walls,Orange,5.6x,1,TR,90,Jugs,25,1,None,Continuous,"Was pumped, but finished"
2019.04.26,Kid Walls,Blue,5.10bx,2,TR,90,Slopers and pinches,25,1,Middle,Continuous,"5.10b-ish, slipped off a sloper on my left foot first attempt, very slippery, otherwsie not too bad"
2019.04.26,Kid Walls,Pink,5.9,90%,TR,90,"Slopers, jugs and pinches",25,1,End,Continuous,"Pumped out at end, high step and reach and go to finish I think"
2019.04.26,Kid Walls,Purple,5.10c,80%,TR,90,Crimps and pinches,25,1,Start,Continuous,"Had a few issues early, worked out the sequence, got to top but was already gassed"
2019.04.26,Kid Walls,Green,5.9x,1,TR,90,"Jugs, crimps and pinches",25,1,?,Continuous,Do not remember much about this climb
2019.04.08,SW Arete,Purple,V1x,1,B,100,Jugs,12,1,Middle,Continuous,"Crossed hands, tried this a couple of different ways, did it on the 3rd after movement class too"
2019.04.08,SW Arete,Black,V2x,1,B,100,Huecos and slopers,12,1,End,Continuous,Finishing move was just a little weird
2019.04.08,SW Arete,Orange,V1x,1,B,100,Slopers,12,1,Middle,Continuous,Somewhat easy
2019.04.08,SW Arete,Green,V1x,1,B,95,Jugs and Slopers,12,1,End,Continuous,"Sloppy friggin feet, easy route just piss poor form"
2019.04.08,SW Arete,Green,V3x,2,B,95,Jugs and Slopers,12,1,Middle,Early and middle,"Some interesting moves early, tried this last week when gassed and could not knock it out. Starting move was a little hard"
2019.04.08,S Inside,Purple,V2x,1,B,100,Jugs,12,1,Easy,Continuous,Don't remember much about this accept for having piss poor form
2019.04.08,S Inside,Red,V3x,1,B,120,Jugs,14,1,Middle,Middle,"Pulled feet off wall in middle, piss poor footwork again, need to redo"
2019.04.08,SE Arete,Purple,V0,1,B,95,Jugs,12,1,Easy,Easy,Dyno practice
2019.04.08,E Outside,Red,V2,1,B,90,Jugs and slopers,12,1,End,End,"Did laps on this, handwork at end is a little wonky"
2019.04.08,E Outside,Black,V3 ,1,B,90,Rails,12,1,Easy,Easy,Did laps on this too
2019.04.08,E Outside,Green,V3 ,1,B,90,Jugs,12,1,Middle,Continuous,A little weirdness in middle but easy
2019.04.08,E Outside,Tan,V1 ,1,B,90,Jugs,12,1,Easy,Easy,Did laps up and down this
2019.04.08,SE Arete,Yellow,V3,95%,B,95,Slopers,12,1,End,End,"Cruxy hand match at end, already did this, but was gasses and couldn't hold on"
2019.04.08,E Outside,Yellow,V3,25%,B,90,Crimps and slopers,12,1,Middle,Middle,"Could not get left foot up, already did this one too, but was gassed"
2019.04.08,N Outside,Green,V2,1,B,90,Jugs,12,1,MIddle,Continuous,A couple of foot matches
2019.04.08,N Outside,Red,V0,1,B,90,Jugs,12,1,Easy,Easy,
2019.04.01,N Outside,NW Green,V4x,2,B,90,Slopers and Crimps,10,1,middle,Continuous,Foot match and smear to finish
2019.04.01,N Outside,Tan,V4x,2,B,90,Crimps and Slopers,12,1,End,End,"Easy really, first move a little weird , finishing move requires wide feet"
2019.04.01,N Outside,Tan,V2x,1,B,90,Jugs,12,1,Middle,Middle,
2019.04.01,N Outside,Blue,V1,1,B,90,Jugs,10,1,Easy,Easy,
2019.04.01,N Outside,Yellow,V3x,2,B,90,Jugs and chips,12,1,Middle,Continuous,
2019.04.01,N Outside,Red,V2x,1,B,90,Jugs and Crimps,12,1,Easy,Easy,
2019.04.01,N Outside,Red,V0x,1,B,90,Jugs,12,1,Easy,Easy,
2019.04.01,E Outside,Green,V2x,1,B,90,Jugs and Slopers,12,1,Easy,Easy,Finish move with foot match
2019.04.01,E Outside,Green,V3,1,B,90,Slopers,12,1,Easy,Easy,"Shit-off day, should have known it was going to be long day when I had issues with this easy climb"
2019.04.01,E Outside,Blue,V4,15%,B,85,Crimps ,12,1,Beginning and End,Hard,"Hard beginning, hard end"
2019.04.01,E Outside,Tan,V1,1,B,90,Jugs,10,1,Easy,Easy,Went up and down this 4 times
2019.04.01,E Outside,Black,V3,1,B,90,Slopers and crimps,10,1,Easy,Easy,
2019.04.01,E Outside,Red,V2x,1,B,90,Slopers and a Jug,12,1,Easy,Easy,
2019.04.01,SE Arete,Purple,V0x,1,B,95,Jugs,12,1,Easy,Easy,Made this a V2 with a big dyno
2019.04.01,SE Arete,Black ,V3,80%,B,90-130,Jugs and Huecos,12,1,Easy,Easy,"Out of gas for this one, but easy"
2019.04.01,SE Arete,Black,V1x,1,B,90-100,Jugs,12,1,Easy,Easy,"Tried a very dyno move to a handle, but could not stick it. Rest cake."
2019.04.01,N Inside,Blue,V0x,1,B,90-110,Jugs,12,1,Easy,Easy,Took 3 tried to stick a dyno from start to double side
2019.04.01,N Inside,Black,V2x,1,B,80-120,Jugs and slopers,12,1,Mantle,Easy,
2019.04.01,N Inside,Yellow,V2x,1,B,90-120,"Jugs, Huecos, Slopers",12,1,Easy,Easy,
2019.04.01,W Inside,Orange,V2x,1,B,90-120,Jugs,12,1,Middle,Middle,"Mantle is the hardest part, still easy climb"
2019.04.01,W inside,Yellow,V3,1,B,90-125,Jugs,12,1,Cont,Continous,Don't remember much abouty this one
2019.03.28,NE Downstairs,Tan,5.6x,1,TR,85,Jugs,40,1,middle,continuous,ARC'd this for 15 mins. Some footmatching in the middle a little. Downclimbing was easy too
2019.03.28,E (North) Downstairs,Tan,5.7x,1,TR,90,Jugs,40,1,easy,easy,
2019.03.28,E Downstairs,Purple,5.7x,1,TR,90,Jugs,40,1,middle,easy,Some hand matching in the middle
2019.03.28,E Downstairs,Black,5.6x,1,TR,90,Jugs,40,1,easy,easy,
2019.03.28,SE Arete,Blue,V3,50%,B,90-130,Jugs,10,1,Middle,Middle,Will be easy when not gasses
2019.03.28,SE Arete,Black,V4x,4,B,90,Slopers and crimps,12,1,Middle,Middle,"Multiple foot matches, and hooking on big flake to finish"
2019.03.28,SE Arete,Yellow,V3x,2,B,90,Slopers and crimps,10,1,End,End,Was out of sequence (wrong handed) toward the end
2019.03.28,E outside,Black,V3x,1,B,90,Slopers and crimps,10,1,Easy,Easy,
2019.03.28,E outside,Tan,V1x,1,B,90,Jugs,10,1,Easy,Easy,Went up and down this 4 times
2019.03.28,N outside,Purple,V3x,2,B,90,Huecos and Slopers,12,1,Early-middle,Early-middle,
2019.03.28,N outside,Blue,V1x,1,B,90,Jugs,10,1,Easy,Easy,Went up and down this a few times
2019.03.28,E outside,Yellow,V3x,2,B,90,Pinchers and crimps,10,1,Beginning,Beginning,"Easy route, though first move to get feet up was awkward"
2019.03.28,E outside,Black,V3x,6,B,90,Slopers and crimps,10,1,Beginning,Beginning,Weird first move to get right hand on sloper
2019.03.19,N Inside,Green,V3x,3,B,90-120,"Jugs, Slopers",12,1,End,End,"Slopers gave me issue on finish, just went straight dynamic from incut hold to top"
2019.03.19,W Inside,Purple,V3x,4,B,90-120,"Jugs, Slopers",12,1,Beginning,Beginning,Had starting issues with this one today
2019.03.19,W inside,Yellow,V3,1,B,90-125,Jugs,12,1,Cont,Continous,Don't remember much abouty this one
2019.03.19,E outside,Green,V3,1,B,90,Slopers,12,1,Easy,Easy,"Shit-off day, should have known it was going to be long day when I had issues with this easy climb"
2019.03.19,N Inside,Yellow,V2x,1,B,90-120,"Jugs, Huecos, Slopers",12,1,Easy,Easy,
2019.03.19,W Inside,Orange,V2x,1,B,90-120,Jugs,12,1,Middle,Middle,"Mantle is the hardest part, still easy climb"
2019.03.19,NW Arch,Tan,V4,20%,B,135,Jugs,16,1,Beginning,Beginning,Beginning and end difficult
2019.03.19,NE Arete,Tan,V4,20%,B,90-110,Huecos and crimps,12,1,Middle,Middle,"Good route, middles crossover moves hard"
2019.03.15,East Downstairs S,Red,5.9+x,1,TR,95,"Jugs, Slopers, Crimps",45,1,end,Continous,"Good rest in middle, running out of steam at end, not great form"
2019.03.15,East Upstairs,Yellow,5.9x,1,TR,95,"Jugs, Slopers, Huecos",30,1,end,end,I had bad footwork at end
2019.03.15,East Upstairs,Green,5.6x,1,TR,95,Jugs,30,1,easy,easy,
2019.03.15,East Upstairs,Orange,5.6x,1,TR,95,Jugs,30,1,easy,easy,
2019.03.15,NE Upstairs,Pink,5.6x,1,TR,85-95,"Jugs, Slopers",30,1,easy,easy,
2019.03.15,N Upstairs,Green,5.6x,1,TR,85,Jugs,30,1,easy,easy,Feet practice
2019.03.15,N Upstairs,Orange,5.6x,1,TR,85,Jugs,30,1,easy,easy,Feet practice
2019.03.15,N Upstairs,Black,5.7x,1,TR,85,"Jugs, crimps",30,1,easy,easy,Feet practice
2019.03.15,N inside,Green,V3,95%,B,90-120,"Jugs, slopers",12,1,End,End,"Had no strength, end move was difficult"
2019.03.12,Inside NW Diahedral,Tan,V4x,1,B,90-125,"Slopers, Jug",12,1,End,End,"Two hard lock off moves at end, had to get left foot on Jug to execute final move. Reverse dyno to begin."
2019.03.12,W inside,Yellow,V3x,1,B,90-125,Jugs,12,1,Cont,Continous,Don't remember much abouty this one
2019.03.12,N inside,Black ,V2x,1,B,60-125,Jugs,12,1,Easy,Easy,Good warmup
2019.03.12,N inside,Purple,V1,5,B,90-125,Jugs,12,1,Easy,Easy,This is my dyno fun piece
2019.03.12,N inside,Blue,V1x,1,B,90-125,Jugs,12,1,Easy,Easy,
2019.03.12,E outside,Blue,V2,1,B,95,"Jugs, pinches, crimps",12,1,End,End,Interesting positioning required for end
2019.03.12,E outside,Yellow,V1,1,B,95,Jugs,12,1,Easy,Easy,
2019.03.12,E outside,Tan,V2,1,B,90,Slopers and Hueco ,12,1,End,End,Weird end move
2019.03.12,E outside,Blue,V1,1,B,90,Jugs and slopers,12,1,Easy,Easy,
2019.03.12,E outside,Red,V1,1,B,90,Jugs and slopers,12,1,Easy,Easy,
2019.03.12,E outside,Green,V3,1,B,90,Slopers,12,1,Easy,Easy,
2019.03.12,N outside,Black,V3,1,B,90,Slopers and Huecos,12,1,End,End,"Don't remember the end to this really, a little tricky"
2019.03.12,N outside,Red,V2,1,B,90,Slopers,12,1,Easy,Easy,
2019.03.12,N outside,Yellow,V1,1,B,90,Jugs,12,1,Easy,Easy,
2019.03.12,N outside,Black,V1,1,B,90,Jugs and crimps,14,1,Easy,Easy,
2019.03.12,W inside,Yellow,V3,1,B,60-125,"Jugs, Rails, Huecos",12,1,Easy,Easy,
2019.03.10,E outside,Blue,V2,1,B,95,"Jugs, pinches, crimps",12,1,End,End,Interesting positioning required for end
2019.03.10,E outside,Yellow,V1,1,B,95,Jugs,12,1,Easy,Easy,
2019.03.10,E outside,Tan,V2,1,B,90,Slopers and Hueco ,12,1,End,End,Weird end move
2019.03.10,E outside,Blue,V1,1,B,90,Jugs and slopers,12,1,Easy,Easy,
2019.03.10,E outside,Red,V1,1,B,90,Jugs and slopers,12,1,Easy,Easy,
2019.03.10,E outside,Green,V3x,1,B,90,Slopers,12,1,Easy,Easy,
2019.03.10,N outside,Black,V3,1,B,90,Slopers and Huecos,12,1,End,End,"Don't remember the end to this really, a little tricky"
2019.03.10,N outside,Red,V2,1,B,90,Slopers,12,1,Easy,Easy,
2019.03.10,N outside,Yellow,V1,1,B,90,Jugs,12,1,Easy,Easy,
2019.03.10,N outside,Black,V1,1,B,90,Jugs and crimps,14,1,Easy,Easy,
2019.03.10,W inside,Yellow,V3x,1,B,60-125,"Jugs, Rails, Huecos",12,1,Easy,Easy,
2019.03.10,E oustide,Yellow,V4,85%,B,90,Crimps,12,1,End,End,Tricky last 2-3 moves
2019.03.10,NW inside Dihedral,Red,V4,75%,B,90-130,Crimps and slopers,12,1,End,End,Super tricky end move
2019.03.10,N inside,Purple,V1,1,B,90-125,Jugs,12,1,Easy,Easy,This is my dyno fun piece
2019.03.05,E outside,Vellow slab,V3x,1,B,85,Crimps and Pinches,12,1,End,End,Last move took me a good 2 minutes to iron out
2019.03.05,SE Arete,Green,V3x,1,B,90-130,Jugs and slopers,14,1,Middle,Continous,
2019.03.05,SE Arete,Black,V3x,1,B,90-130,Jugs and Huecos,14,1,Early,Early,"Difficult early move right hand reach across, requires locking off with left hand"
2019.03.05,N inside,Orange,V4,20%,B,90-110,Pinchers and slopers,14,1,Early,Continuous,"Didn't really give this one a go, need to project it, swing move to double gaston pinch"
2019.03.05,N inside,Blue,V0x,1,B,90-110,Jugs and Slopers,14,1,Easy,Continuous,
2019.03.05,N inside,Purple,V3x,4,B,90-145,Jugs,14,1,Dyno,Early,"This is actually a V1, I made a V3 dyno start mod for it"
2019.03.05,W outside,Yellow,V1x,1,B,90,Easy,10,1,Easy,Easy,
2019.03.05,W outside,Blue,V4,40%,B,90,Slopers and pinchers,12,1,Everywhere,Continous,"This is marked as a V3, very very hard for a V3. Start with both feet up, then smear right food, then reach to left. "
2019.03.05,E outside,Yellow,V1x,1,B,95,Jugs,12,1,Easy,Easy,
2019.03.05,E outside,Blue,V2x,1,B,95,"Jugs, pinches, crimps",12,1,End,End,Interesting positioning required for end
2019.03.05,N outside,Black,V3x,1,B,90,Slopers and Huecos,12,1,End,End,"Don't remember the end to this really, a little tricky"
2019.03.05,N outside,Yellow,V3x,4,B,90,Crimps,12,1,End,End,"Was out of gas, feet a little high and tricky, dynamic to final crimp"
2019.03.05,N outside,Red,V2x,1,B,90,Slopers,12,1,Easy,Easy,
2019.03.05,N outside,Yellow,V1x,1,B,90,Jugs,12,1,Easy,Easy,
2019.03.05,E outside,Red,V1x,1,B,90,Jugs and slopers,12,1,Easy,Easy,
2019.03.05,E outside,Tan,V2x,1,B,90,Slopers and Hueco ,12,1,End,End,Weird end move
2019.03.05,E outside,Blue,V1x,1,B,90,Jugs and slopers,12,1,Easy,Easy,
2019.03.05,E outside,Yellow,V4,75%,B,90,Crimps,12,1,End,End,"Tricky end move, but doable"
2019.02.15,E outside,Blue slab,V3x,1,B,85,Crimps,12,1,"early, middle",Contiuous,Match foot moves (x 2) were hardest
2019.02.15,E outside,Blue,V3,1,B,85,Gaston slopers,10,1,middle,Continuous,"First pass had trouble with moves 2-3, weird finish"
2019.02.15,E outside,Red,V4,1,B,85,"Slab, Slopers",10,1,middle,Continuous,Flashed and repeated
2019.02.15,N inside,Yellow,V3,1,B,80-110,Jugs,12,1,end,continuous,"I always forget this is a two hold start, last bit tricky, strong finish today"
2019.02.15,W inside,Black,V4,70%,B,80-110,Jugs,10,1,"beginning, end","Beginning, end","Hard dyno to begin, last move is hard"
2019.02.15,E outside,Yellow,V4,50%,B,85,"Pinchers, slopers, crimps",10,1,middle,?,"Was able to work out start, middle was tricky, will get back to this"
2019.02.15,N outside,Yellow #8,V2,1,B,90,"Jugs, gaston",12,1,Easy,easy,"New route, fun, easy, flashed with good feet"
2019.02.15,N inside,Green,V2,1,B,80-95,Jugs and pinchers,12,1,Easy,Easy,Felt real easy and smooth
2019.02.15,N inside,Blue,V1,1,B,90-100,Jugs and Horn,12,1,End,End,Easy
2019.02.15,N inside,Orange,V2,1,B,110,Jugs,12,1,end,end,"End move a little tricky, I moved my feet well"
2019.02.15,N outside,Black #4,V1,1,B,90,Pinchers and crimps,12,1,Easy,Easy,"I skipped a bunch of holds and this one, but still climbed smooth"
2019.02.15,W outside,Blue,V2,1,B,90,Jugs,10,1,End,End,"Tricky start for a V2, end move requires tucking a foot"
2019.02.15,W outside,Pink,V4,90%,B,90,Slopers  ,10,1,Middle,Continuous,"Get left hand oriented normally, thumb below, match feet on sloper"
2019.02.15,N outside,Green,V2,1,B,90,"Jugs, traversey",12,1,middle,Continuous,A lot easier this time around
2019.02.15,N outside,Blue,V1,1,B,90,Pinchers and crimps,12,1,Easy,Easy,"I skipped a bunch of holds and this one, but still climbed smooth"
2019.02.15,E outside,Tan,V2,1,B,85,Crimps,10,1,none,Continuous,
2019.02.15,E outside,Green,V1,1,B,85,Crimps and small Jugs,10,1,none,Continuous,
2019.02.15,S arch,Tan,V2,1,B,110,Jugs,12,1,easy,Continuous,Just campused mostly with a heel hooke
2019.02.15,SE Arch,Tan,V1x,1,B,110,Huecos and crimps,12,1,end,Continuous,"A little tricky for V1, felt like V2, I was not smooth"
2019.02.15,SE Arch,Green,V2,1,B,95,Jugs,12,1,End,End,"Little weird on feet, redo"
2019.02.15,SE Arch,Red,V3,80%,B,95,Pinchers,12,1,End,End,"Worked this out, doable"
2019.02.15,S Inside,Green,V1,1,B,100,Jugs,15,1,easy,easy,"Good warmup, I feel I can do this one better"
2019.02.15,SE Arch,Black,V1x,1,B,95,Jugs,12,1,easy,easy,
2019.02.15,S Inside,Blue #2,V0,1,B,95,Jugs,12,1,Easy ,Easy,"Fun, flowy, juggy route, did well with feet and hands"
2019.02.15,SW Arete,Blue,V3,50%,B,110,Jugs and pinchers,14,1,Middle,Continuous,"I can knock this out, tricky footing"
2019.02.15,S Inside,Red,V2x,1,B,95,Horns and jugs,14,1,Easy,Easy,
2019.02.15,W inside,Red,V2x,1,B,70-110,Jugs,15,1,end,end,Last move involves a weird mantle move
2019.02.15,W inside,Black,V4,70%,B,70-110,,,1,,,
2019.02.15,N inside,Orange,V2,1,B,110,Jugs,12,1,end,end,"End move a little tricky, I moved my feet well"
2019.02.09,N outside,Blue,V1x,1,B,90,Pinchers and crimps,12,1,Easy,Easy,"I skipped a bunch of holds and this one, but still climbed smooth"
2019.02.09,N outside,Yellow #8,V2,1,B,90,"Jugs, gaston",12,1,Easy,easy,"New route, fun, easy, flashed with good feet"
2019.02.09,N inside,Blue,V1,1,B,90-100,Jugs and Horn,12,1,End,End,Easy
2019.02.09,N inside,Green,V2x,1,B,80-95,Jugs and pinchers,12,1,Easy,Easy,Felt real easy and smooth
2019.02.09,N inside,Orange,V2,1,B,110,Jugs,12,1,end,end,"End move a little tricky, I moved my feet well"
2019.02.09,N inside,Yellow,V3,1,B,80-110,Jugs,12,1,end,continuous,"I always forget this is a two hold start, last bit tricky"
2019.02.09,N outside,Black #4,V1,1,B,90,Pinchers and crimps,12,1,Easy,Easy,"I skipped a bunch of holds and this one, but still climbed smooth"
2019.02.09,N outside,Green,V2,1,B,90,"Jugs, traversey",12,1,middle,Continuous,A lot easier this time around
2019.02.09,W inside,Blue,V3x,1,B,110-80,Jugs/pinch,12,1,end,continuous,"Fun, hard mantle move"
2019.02.09,E outside,Blue,V3x,2,B,85,Gaston slopers,10,1,middle,Continuous,"First pass had trouble with moves 2-3, weird finish"
2019.02.09,E outside,Blue,V3,85%,B,85,Slopers and crimps,12,1,Early,Continuous,"Early move is a little difficult, requires a foot match, could finish but hands were sweaty"
2019.02.09,E outside,Green,V1x,1,B,85,Crimps and small Jugs,10,1,none,Continuous,
2019.02.09,E outside,Red,V4x,1,B,85,"Slab, Slopers",10,1,middle,Continuous,Flashed and repeated
2019.02.09,E outside,Red,V4,1,B,85,"Slab, Slopers",10,1,middle,Continuous,Flashed and repeated
2019.02.09,E outside,Tan,V2x,1,B,85,Crimps,10,1,none,Continuous,
2019.02.09,E outside,Yellow,V4,25%,B,85,"Pinchers, slopers, crimps",10,1,middle,?,"Was able to work out start, middle was tricky, will get back to this"
2019.02.09,N inside,Yellow,V3,90%,B,80-110,Jugs,12,1,end,continuous,"Old route, out of gas"
2019.02.09,N outside,Black,V1x,1,B,90,Jugs ,12,1,none,Continuous,
2019.02.09,N outside,Green,V2x,1,B,90,"Jugs, traversey",12,1,middle,Continuous,Had my feet backwards
2019.02.09,N outside,Yellow,V2x,1,B,90,"Side pulls, crimps",10,1,middle,Continuous,Old one
2019.02.09,W outside,Blue,V2x,1,B,90,Jugs,10,1,End,End,"Tricky start for a V2, end move requires tucking a foot"
